"number","title","pageid","namespace","length","touched"
"12818","technische_Chemie","7271933","","171","20190705111345"
"12819","theoretische_Chemie","7271935","","177","20190705111328"
"12820","bioanorganische_Chemie","7271938","","184","20190705111302"
"12821","bioorganische_Chemie","7271939","","178","20190705111246"
"12822","biophysikalische_Chemie","7271941","","185","20190705111233"
"12823","klinische_Chemie","7271942","","230","20191017070915"
"12824","kombinatorische_Chemie","7271947","","181","20190704224736"
"12825","metallorganische_Chemie","7271948","","232","20190704230004"
"12826","pharmazeutische_Chemie","7271951","","186","20190705111207"
"12827","physikalische_organische_Chemie","7271953","","134","20190705111152"
"12828","supramolekulare_Chemie","7271954","","186","20190705111123"
"12829","Agrochemie","7271976","","300","20200306022558"
"12830","Agrarchemie","7271984","","301","20200103233857"
"12831","Agrikulturchemie","7271992","","306","20200306022530"
"12832","Bauchemie","7272035","","818","20191009075624"
"12833","Genschere","7272069","","1257","20190712105845"
"12834","Biogeochemie","7272249","","816","20190705073538"
"12835","Cheminformatik","7272251","","255","20191011143243"
"12836","Chemoinformatik","7272252","","279","20190705080437"
"12837","Chemieinformatik","7272253","","247","20191011143244"
"12838","Chemometrik","7272309","","905","20191009075625"
"12839","Chemometrie","7272323","","136","20191011143245"
"12840","Elektrochemie","7272328","","249","20200104225956"
"12841","Femtochemie","7272331","","181","20190705090051"
"12842","Festkörperchemie","7272333","","205","20190705111029"
"12843","Kohlechemie","7272342","","329","20191009075627"
"12844","Kohlenchemie","7272347","","176","20191011143247"
"12845","Carbochemie","7272351","","177","20190705092841"
"12846","Kolloidchemie","7272482","","253","20191009075628"
"12847","Lebensmittelchemie","7272498","","266","20191009075629"
"12848","Magnetochemie","7272511","","196","20190705102251"
"12849","medizinische_Chemie","7272531","","336","20191009075630"
"12850","Meereschemie","7272559","","281","20191009075631"
"12851","Naturstoffchemie","7272578","","292","20191009075632"
"12852","Oberflächenchemie","7272580","","290","20191009075633"
"12853","Oleochemie","7272581","","254","20191009075634"
"12854","Polymerchemie","7272605","","275","20191009075635"
"12855","Quantenchemie","7272610","","270","20191009075636"
"12856","Radiochemie","7272611","","285","20191009075637"
"12857","Stereochemie","7272617","","264","20191009075639"
"12858","Strahlenchemie","7272620","","275","20191009075640"
"12859","Strukturchemie","7272624","","280","20191009075641"
"12860","Textilchemie","7272625","","271","20191009075642"
"12861","Amphiktyonie","7272932","","481","20200306032144"
"12862","Demoszene","7273236","","65","20190706004801"
"12863","Myrte","7273741","","454","20191231205358"
"12864","Pfalzgräfin","7273882","","67","20190727051207"
"12865","Gränze","7274105","","112","20190706215706"
"12866","Blauschild","7275047","","584","20191013005840"
"12867","Grünschild","7275048","","133","20191013005841"
"12868","Braunschild","7275051","","446","20191013005842"
"12869","Odebrecht","7275276","","522","20191013005857"
"12870","Watremez","7275335","","508","20191013005903"
"12871","Nesselzelle","7275748","","453","20191009075825"
"12872","Kurtenbach","7276043","","383","20191013005912"
"12873","Rothkopf","7276048","","720","20191013005913"
"12874","Weishaupt","7276056","","672","20191013005914"
"12875","Haufschild","7276062","","383","20191013005915"
"12876","Hofschild","7276065","","227","20191013005917"
"12877","Hauschildt","7276068","","677","20191013005919"
"12878","Vorzeit","7276076","","372","20191026120201"
"12879","Grundlegung","7276465","","345","20190709102016"
"12880","Plaste","7276624","","1016","20191016154843"
"12881","Dornenkrone","7277011","","329","20191006004322"
"12882","Nullableitung","7277013","","265","20191006004323"
"12883","Dolchstoßlegende","7277274","","1722","20200309082500"
"12884","Fuchtel","7277704","","384","20191006004326"
"12885","Goldkopf","7277754","","518","20191013005926"
"12886","Zeitlang","7278739","","290","20200102002639"
"12887","Selbstreferenz","7279052","","341","20200101101521"
"12888","Dendrochronologie","7279229","","538","20191005153836"
"12889","Schwäre","7279835","","509","20191109134240"
"12890","Unwürde","7281615","","226","20190714172309"
"12891","Schamröte","7281620","","193","20190714172940"
"12892","Bestoßung","7282582","","376","20191009080225"
"12893","Großvieheinheit","7282599","","646","20191009080228"
"12894","Vielgötterei","7282808","","318","20200125221148"
"12895","Krankensalbung","7282811","","357","20191006004348"
"12896","Bündchen","7284869","","226","20191013005935"
"12897","Blumenkopf","7284892","","423","20200322011254"
"12898","Abweichlerin","7290382","","361","20191001113018"
"12899","Apostatin","7290390","","217","20191001113020"
"12900","Taschenuhr","7290416","","508","20200612045005"
"12901","Taucheruhr","7290422","","500","20200108060725"
"12902","Gasuhr","7290430","","440","20191002031749"
"12903","Funkuhr","7290433","","534","20200105094555"
"12904","Antik-Uhr","7290437","","595","20191002031751"
"12905","Koloquinte","7290467","","144","20190719202921"
"12906","Unterlassung","7290478","","305","20191006004359"
"12907","Sprechsprache","7290488","","340","20200101133643"
"12908","Literatursprache","7290491","","359","20191231175133"
"12909","Schwestersprache","7290497","","233","20190719210209"
"12910","Kursivschrift","7290542","","291","20191006004403"
"12911","Bogdania","7290677","","1725","20190804123349"
"12912","Endsilbe","7290736","","320","20191006004415"
"12913","Zusammenrückung","7290767","","405","20191006004419"
"12914","Salbung","7290785","","332","20191006004423"
"12915","Unsträflichkeit","7290790","","210","20190720034718"
"12916","Konfabulation","7290794","","222","20200106074120"
"12917","Anfechtung","7290931","","380","20191006004428"
"12918","Einseitigkeit","7290936","","331","20191006004429"
"12919","Gleichförmigkeit","7290939","","205","20190720043032"
"12920","Freikirche","7291483","","317","20191006004430"
"12921","Vermietung","7291489","","399","20200108121138"
"12922","Völkerschaft","7291519","","317","20200125232022"
"12923","Altertumswissenschaft","7291524","","356","20191112080016"
"12924","Behausung","7291526","","305","20191006004438"
"12925","Trockenzeit","7291528","","309","20191006004439"
"12926","Assonanz","7291541","","208","20191006004440"
"12927","Asthmatikerin","7291552","","364","20191001113022"
"12928","Wanderschaft","7291554","","259","20191006004441"
"12929","Anhänglichkeit","7291557","","322","20191006004442"
"12930","Mangelhaftigkeit","7291559","","318","20191111163725"
"12931","Meinungsmache","7291569","","132","20190720121913"
"12932","Nottaufe","7291590","","312","20200706164107"
"12933","Verschrobenheit","7291603","","185","20190720130902"
"12934","Keilinschrift","7291609","","339","20191125140531"
"12935","Verkehrtheit","7291610","","179","20190720131644"
"12936","Zierde","7291612","","551","20200326135829"
"12937","Wegbereiterin","7291627","","371","20200101215355"
"12938","Götterspeise","7291637","","377","20191006004456"
"12939","Glückshaut","7291654","","807","20190720140522"
"12940","Ehebrecherin","7292340","","363","20191009080452"
"12941","Nachfahrin","7292465","","284","20191001113026"
"12942","Tuchfühlung","7293076","","765","20191009080454"
"12943","Stimmfühlung","7293095","","556","20190722103000"
"12944","Verleugnung","7294196","","448","20190723170423"
"12945","Traumdeutung","7294200","","484","20190723171831"
"12946","Teilhabe","7294271","","373","20191222231450"
"12947","Wiesemann","7294392","","436","20200507201509"
"12948","Altenhofen","7294395","","383","20191013005951"
"12949","Kniekehle","7294477","","436","20190724054911"
"12950","Einbuchtung","7294723","","358","20190724131309"
"12951","Schiff-Fahrt","7295371","","225","20191014080859"
"12952","Inklusion","7295468","","576","20190727142552"
"12953","Automatikuhr","7295490","","387","20191002031754"
"12954","Benzinuhr","7295493","","400","20191002031755"
"12955","Blumenuhr","7295494","","386","20191103151457"
"12956","Countdown-Uhr","7295495","","396","20191002031757"
"12957","Damenuhr","7295497","","379","20191002031758"
"12958","Drehpendeluhr","7295499","","352","20191002031759"
"12959","Kontrolluhr","7295509","","396","20191002031801"
"12960","Laufuhr","7295510","","368","20191002031802"
"12961","Messuhr","7295512","","369","20191002031803"
"12962","Multifunktionsuhr","7295514","","378","20191002031804"
"12963","Normaluhr","7295516","","390","20191002031805"
"12964","Quarzuhr","7295549","","411","20191103151451"
"12965","Schuluhr","7295550","","370","20191002031807"
"12966","Spieluhr","7295551","","386","20200101123314"
"12967","Sportuhr","7295552","","357","20191002031809"
"12968","Wasseruhr","7295628","","560","20190911143832"
"12969","Tankuhr","7295630","","369","20191002031811"
"12970","Stromuhr","7295632","","360","20191002031812"
"12971","Infusion","7295633","","763","20200512160306"
"12972","Pharmaindustrie","7296215","","457","20200107042411"
"12973","Randnotiz","7296225","","406","20190726122257"
"12974","Bleiplatte","7297546","","279","20200104105717"
"12975","Edelschild","7298144","","442","20191013010036"
"12976","Räucherei","7300350","","226","20190731222607"
"12977","Kittelschürze","7300928","","643","20190801162057"
"12978","Typberatung","7301023","","414","20190921093049"
"12979","Kamurke","7304718","","462","20190804231947"
"12980","Komurke","7304719","","227","20190804232001"
"12981","Biestmilch","7307185","","392","20190807135215"
"12982","Ribisel","7307203","","2907","20200630195757"
"12983","Fuchsbeere","7307811","","1393","20190929005231"
"12984","Ämterpatronage","7307862","","336","20190807175519"
"12985","Schroffheit","7307963","","195","20190807205625"
"12986","Mentalitätsgeschichte","7308472","","692","20191102103439"
"12987","Zeitdiagnose","7308503","","423","20190808112641"
"12988","Apostelgleichheit","7308538","","108","20190808121541"
"12989","Nisbe","7311049","","358","20191031163549"
"12990","Homoehe","7312755","","416","20190922152238"
"12991","Virgel","7312766","","284","20191006004642"
"12992","Mördergrube","7312805","","1038","20190812141224"
"12993","Nachbildung","7312814","","178","20190812142137"
"12994","Kriegsschar","7314046","","188","20190813120532"
"12995","Ewige_Stadt","7314062","","174","20190813123350"
"12996","Mordwaffe","7314068","","307","20191006004653"
"12997","Jütin","7314078","","277","20191001113038"
"12998","Uneinigkeit","7315223","","322","20191006004700"
"12999","Wüterei","7316072","","177","20190815140033"
"13000","Anprobe","7316472","","312","20191006004706"
"13001","Neuschöpfung","7316477","","342","20191006004708"
"13002","Ältermutter","7316481","","232","20190815215519"
"13003","Moralphilosophie","7317007","","228","20190816110821"
"13004","Schinderei","7317019","","344","20200105004946"
"13005","Sterndeuterei","7317023","","185","20190816112521"
"13006","Aufmerksamkeitsdefizit-Hyperaktivitätsstörung","7317025","","593","20191103160407"
"13007","Bübin","7317034","","803","20191001113040"
"13008","Notdurft","7317038","","388","20191006004715"
"13009","Ehebrecherei","7317049","","180","20190816120943"
"13010","Behaarung","7317070","","348","20191006004722"
"13011","Anglomanie","7317076","","138","20190816131101"
"13012","Vogelfreiheit","7317082","","315","20191006004726"
"13013","Heißzeit","7317102","","337","20191006004728"
"13014","Ehesteuer","7317116","","205","20190816143532"
"13015","Wasserscheu","7317188","","307","20191006004736"
"13016","Teigware","7317190","","299","20200101165024"
"13017","Ikonografie","7317204","","147","20190816163222"
"13018","Umschreibung","7317217","","328","20191006004740"
"13019","Willenserklärung","7317219","","551","20191109134655"
"13020","Fremdwörterei","7317230","","341","20191006004743"
"13021","Christenheit","7317294","","311","20191006004744"
"13022","Machtstruktur","7317309","","321","20191006004746"
"13023","Kindesnot","7317321","","880","20190816201627"
"13024","Leichenschau","7317351","","325","20191006004749"
"13025","Geldanlage","7318428","","593","20200105122927"
"13026","Gegenwartssprache","7318573","","392","20191006004751"
"13027","Dörrleiche","7318579","","333","20191006004753"
"13028","Papiersprache","7318608","","334","20191006004757"
"13029","Disputation","7318610","","195","20190817165701"
"13030","Junggesellin","7318705","","300","20191006004801"
"13031","Gelegenheitsbildung","7318706","","352","20191006004802"
"13032","Wärmelehre","7318749","","322","20191006004803"
"13033","Formenlehre","7318759","","344","20191006004804"
"13034","Hybridbildung","7318770","","303","20191006004805"
"13035","Wortwurzel","7318779","","251","20191006004806"
"13036","Dienstbarkeit","7318799","","328","20191006004807"
"13037","Raufe","7318810","","235","20191006004808"
"13038","Arglistigkeit","7320014","","187","20190818150152"
"13039","Arglist","7320017","","361","20191006004810"
"13040","Dichtersprache","7321064","","362","20191122231724"
"13041","Vervielfältigung","7321066","","336","20200125215747"
"13042","Empfindelei","7321067","","184","20190819131208"
"13043","Blutsverwandtschaft","7321069","","346","20191006004814"
"13044","Analogiebildung","7321070","","350","20191006004815"
"13045","Mitvergangenheit","7321076","","303","20191006004820"
"13046","Konversationsmaxime","7321077","","372","20191006004821"
"13047","Ad-hoc-Bildung","7321089","","383","20200306020001"
"13048","Augenblicksbildung","7321092","","342","20191006004828"
"13049","Abtönung","7321129","","306","20191006004834"
"13050","Abtönungspartikel","7321131","","413","20191006004835"
"13051","Zeitrechnung","7321143","","284","20191006004836"
"13052","Verhüllung","7321163","","260","20191006004838"
"13053","Blutlache","7321164","","313","20191006004839"
"13054","Verkommenheit","7321168","","181","20190819145208"
"13055","Infragestellung","7321174","","187","20190819145928"
"13056","Irrlehre","7321350","","204","20190819164613"
"13057","Pilgerfahrt","7321358","","307","20200708200727"
"13058","Schlichtheit","7321359","","265","20191006004850"
"13059","Schieflage","7322771","","310","20200401122139"
"13060","Anprangerung","7322775","","183","20190821124046"
"13061","Oneirologie","7322791","","332","20191006004927"
"13062","Hagiografie","7322794","","363","20191006004928"
"13063","Verbohrtheit","7322810","","293","20191006004930"
"13064","Frömmelei","7322824","","317","20191206191259"
"13065","Beweisführung","7322830","","338","20191006004933"
"13066","Tragweite","7322855","","400","20200702155646"
"13067","Leibesfrucht","7322866","","326","20191006004939"
"13068","Verdeutlichung","7322898","","299","20191006004942"
"13069","Ämterhäufung","7322986","","232","20190821163046"
"13070","Fürbitte","7322991","","508","20191123231216"
"13071","Verschuldung","7322993","","999","20200411085126"
"13072","Floßfeder","7322997","","554","20191014142624"
"13073","Einkehr","7322998","","319","20191006004954"
"13074","Ehrlosigkeit","7323080","","302","20191111151035"
"13075","Niedrigkeit","7323090","","378","20200318093025"
"13076","Kirchweihe","7323140","","340","20200422113320"
"13077","Fallsucht","7323970","","558","20200105025450"
"13078","Anfachung","7324002","","290","20191006005012"
"13079","Abfassung","7324006","","289","20200605103507"
"13080","Begleiterscheinung","7324011","","364","20191006005014"
"13081","Aufwertung","7324013","","399","20200427104048"
"13082","Auflistung","7324019","","309","20200306052242"
"13083","Abtötung","7324034","","337","20191006005017"
"13084","Absichtserklärung","7324038","","736","20200117032058"
"13085","Abordnung","7324047","","299","20200605110721"
"13086","Erbauung","7324051","","259","20191006005020"
"13087","Entgegnung","7324066","","296","20191006005021"
"13088","Entfaltung","7324067","","313","20191006005022"
"13089","Einfärbung","7324078","","262","20191006005023"
"13090","Allseitigkeit","7324084","","183","20190822160514"
"13091","Doppeldeutigkeit","7324092","","330","20191006005024"
"13092","Dringlichkeit","7324095","","310","20191006005025"
"13093","Empfänglichkeit","7324103","","305","20191006005027"
"13094","Windung","7324137","","267","20191006005028"
"13095","Weggabelung","7324148","","329","20200101215552"
"13096","Vorsehung","7324151","","365","20200125230714"
"13097","Verwässerung","7324156","","267","20200606081005"
"13098","Vervollkommnung","7324158","","279","20191006005032"
"13099","Vertagung","7324162","","280","20191006005033"
"13100","Versehrung","7324167","","261","20191006005034"
"13101","Verrichtung","7324168","","309","20191006005035"
"13102","Verköstigung","7324170","","270","20191006005036"
"13103","Verdeutschung","7324172","","283","20191006005037"
"13104","Veranlagung","7324173","","270","20191006005038"
"13105","Unterjochung","7324177","","268","20191006005039"
"13106","Zustellung","7324178","","302","20200109021414"
"13107","Zurechtweisung","7324181","","291","20191006005041"
"13108","Zugehör","7324191","","332","20191006005042"
"13109","Kriegsmacht","7324203","","293","20191006005043"
"13110","Findung","7324208","","281","20191006005044"
"13111","Veranschaulichung","7330387","","291","20191006005048"
"13112","Hintanstellung","7330392","","278","20191006005049"
"13113","Mäßigung","7330395","","481","20191109124933"
"13114","Niederung","7330396","","291","20191231215610"
"13115","Vorbehaltung","7330402","","273","20191006005052"
"13116","Vorbedeutung","7330403","","270","20191006005053"
"13117","Eintreibung","7330418","","274","20191006005058"
"13118","Austreibung","7330420","","325","20200104042952"
"13119","Turrini","7330545","","525","20191013010322"
"13120","Küchenrolle","7330670","","536","20200106110306"
"13121","Originalsprache","7331429","","393","20191231225958"
"13122","Volkssprache","7331430","","347","20200101204719"
"13123","Ammensprache","7331432","","361","20191006005106"
"13124","Kindersprache","7331434","","373","20191006005107"
"13125","Mitsprache","7331435","","349","20191006005108"
"13126","Sänfte","7331460","","422","20200101160616"
"13127","Weibsperson","7331461","","311","20191006005110"
"13128","Tonsur","7331467","","296","20200101175313"
"13129","Einkunft","7331499","","330","20191006005114"
"13130","Anfurt","7331534","","820","20191014142631"
"13131","Besitzstandswahrung","7331586","","354","20191006005116"
"13132","Schlosskirche","7331592","","289","20191006005117"
"13133","Landeskirche","7331593","","360","20191006005118"
"13134","Stippe","7331626","","324","20191006005119"
"13135","Kardinaltugend","7331679","","324","20191006005123"
"13136","Primiz","7331694","","355","20191006005124"
"13137","Rückschau","7331702","","312","20191006005126"
"13138","Glätte","7331714","","326","20191006005128"
"13139","Triade","7331732","","233","20191006005132"
"13140","Wicke","7331864","","2068","20200118231624"
"13141","Wieche","7331865","","792","20190826033048"
"13142","Latüchte","7331886","","470","20200520164355"
"13143","Kunstfreiheit","7332300","","491","20190825102915"
"13144","Larmoyanz","7332371","","395","20190825094732"
"13145","Penetranz","7332385","","569","20200708165753"
"13146","Vaterstadt","7332844","","285","20191006005146"
"13147","Wegwerfgesellschaft","7332864","","351","20200101215757"
"13148","Wiedertaufe","7332865","","274","20191006005158"
"13149","Wurfschaufel","7332869","","743","20191006005201"
"13150","Zehntscheune","7332875","","284","20191006005203"
"13151","Zehntscheuer","7332876","","283","20191006005204"
"13152","Backsteingotik","7332988","","351","20190911142945"
"13153","Tierwanderung","7333370","","456","20190826104851"
"13154","Agraffe","7333502","","291","20191006005207"
"13155","Alleinschuld","7333503","","315","20191006005208"
"13156","Kollektivschuld","7333504","","335","20191006005209"
"13157","Kriegsschuld","7333505","","316","20191231143437"
"13158","Appellation","7333508","","227","20190826124751"
"13159","Ausdruckspartikel","7333509","","328","20191006005212"
"13160","Binnenflexion","7333530","","213","20190826132638"
"13161","Doppelehe","7333541","","260","20191221162250"
"13162","Scheinehe","7333543","","325","20200101072620"
"13163","Mischehe","7333597","","306","20191006005231"
"13164","Kinderehe","7333606","","301","20191026113153"
"13165","Zivilehe","7333608","","273","20191006005233"
"13166","Parenthese","7333693","","380","20200708153553"
"13167","Einzelhaft","7333709","","318","20191006005240"
"13168","Emeute","7333721","","246","20191018131904"
"13169","Entscheidungsgewalt","7333729","","309","20191006005241"
"13170","Sprachgewalt","7333733","","332","20191006005242"
"13171","Hoheitsgewalt","7333736","","296","20191006005243"
"13172","Schlüsselgewalt","7333738","","405","20191006005244"
"13173","Naturgewalt","7333739","","313","20200106224255"
"13174","Staatsgewalt","7333742","","278","20191006005246"
"13175","Flaumfeder","7333811","","318","20191006005258"
"13176","Flugschrift","7333815","","301","20191006005259"
"13177","Schmähschrift","7333816","","470","20191104154545"
"13178","Friedensbruch","7333818","","325","20191006005301"
"13179","Frontlinie","7333826","","314","20191006005302"
"13180","Funkstille","7333828","","347","20191006005303"
"13181","Totenwache","7333859","","314","20200101180459"
"13182","Plüschdecke","7335307","","335","20190828101036"
"13183","Samtdecke","7335314","","418","20190828101340"
"13184","Klobürste","7339891","","313","20191231131909"
"13185","Toilettenbürste","7339893","","304","20191006005405"
"13186","Win-win-Situation","7339903","","308","20191006005406"
"13187","Kochplatte","7340457","","315","20200509015008"
"13188","Rispe","7340583","","443","20190902181218"
"13189","BRV","7340921","","395","20200507201528"
"13190","Bourrée","7341750","","106","20190903150908"
"13191","Sarabande","7341783","","130","20200710203001"
"13192","Teilrepublik","7341789","","704","20191002141841"
"13193","Beiruterin","7343482","","194","20191112080352"
"13194","Syrerin","7345542","","270","20191017071434"
"13195","Säuglingssterblichkeit","7345646","","474","20191009082030"
"13196","Zaunlatte","7346222","","304","20200102001246"
"13197","Weihnachtsinsel","7347642","","258","20191017071444"
"13198","Melte","7348304","","153","20190911021539"
"13199","Gehminute","7348864","","434","20190911175818"
"13200","Mehrspartenhauseinführung","7349000","","630","20190911153622"
"13201","Zugunruhe","7349097","","525","20190911174625"
"13202","Arachnide","7349344","","366","20191112080119"
"13203","Bückware","7349764","","706","20190912113736"
"13204","Lenierung","7352412","","317","20191006005522"
"13205","Lenisierung","7352415","","357","20191006005523"
"13206","Verhärtung","7352422","","315","20200606081255"
"13207","Epenthese","7352426","","349","20191006005525"
"13208","Epithese","7352429","","341","20191006005526"
"13209","Glosche","7352828","","118","20190916114433"
"13210","Farbstärke","7353347","","593","20191126215502"
"13211","Buvette","7353700","","553","20190917153906"
"13212","Blechmedaille","7355220","","365","20190919223913"
"13213","Euphonie","7355239","","337","20191006005548"
"13214","Eidgenossin","7355625","","401","20200104212642"
"13215","Eidgenössin","7355630","","179","20190920113906"
"13216","Brotbäckerin","7355647","","561","20191018133955"
"13217","Nacheile","7356439","","328","20191231210942"
"13218","Rechtsschutzversicherung","7357025","","477","20200128185332"
"13219","Umschulung","7357302","","268","20191030160359"
"13220","Krokodilsträne","7358809","","523","20191109134232"
"13221","Freudenträne","7358810","","520","20191109135333"
"13222","Modallogik","7358812","","269","20191006005651"
"13223","Fehlplanung","7358813","","279","20191006005652"
"13224","Nebenrolle","7358846","","317","20191006005703"
"13225","Konkordia","7358847","","262","20191006005704"
"13226","Hippe","7359072","","961","20191228021809"
"13227","Matuschek","7359080","","269","20191013010638"
"13228","breite_Brust","7359233","","295","20190925142155"
"13229","Pädiatrie","7359239","","684","20190925142415"
"13230","Brustannahme","7359247","","204","20190925143831"
"13231","Zigarillo","7360183","","529","20200109013052"
"13232","Aloe_vera","7360232","","406","20191018134546"
"13233","Abtragung","7360422","","696","20190926164208"
"13234","Bettenburg","7360458","","719","20191112080431"
"13235","Unbefangenheit","7360528","","209","20190926232444"
"13236","Mitwelt","7360587","","261","20191006005739"
"13237","Selbstoptimierung","7360815","","1938","20190929125832"
"13238","Schäre","7360958","","1013","20200405111705"
"13239","Stuka-Tablette","7361775","","291","20190928173552"
"13240","Schirmherrschaft","7361970","","333","20200107153945"
"13241","Ritterschaft","7361972","","260","20191006005804"
"13242","Priesterschaft","7361973","","310","20200401102747"
"13243","Leserschaft","7361975","","258","20191006005806"
"13244","Beychte","7361978","","112","20190928224153"
"13245","Seyte","7361999","","108","20190928225541"
"13246","Beygabe","7362018","","112","20190928231029"
"13247","Beyhilfe","7362023","","114","20190928231604"
"13248","Beylage","7362026","","112","20190928231919"
"13249","Beylegung","7362029","","118","20190928232105"
"13250","Beymengung","7362033","","120","20190928232520"
"13251","Beymischung","7362034","","122","20190928232602"
"13252","Betrübnis","7362091","","705","20191006005813"
"13253","Schlangengurke","7362688","","1426","20190929215321"
"13254","Postlagerkarte","7362691","","279","20190929193847"
"13255","Kleinkriminalität","7362779","","556","20191020135400"
"13256","Privatmesse","7362867","","349","20191006005818"
"13257","Homiletik","7362868","","285","20191006005819"
"13258","Seelengröße","7362871","","438","20200510162639"
"13259","Jungfrauengeburt","7362876","","293","20191006005823"
"13260","Stadtluft","7362880","","353","20191006005825"
"13261","Hyperaktivität","7362937","","516","20191215170314"
"13262","Inbrunst","7362946","","343","20200106012812"
"13263","Staupe","7362954","","316","20200101142511"
"13264","Trennwand","7363109","","636","20191018134744"
"13265","Seiltänzerin","7363294","","382","20200101100945"
"13266","Spitzentänzerin","7363301","","399","20200101124555"
"13267","Nichttänzerin","7363308","","404","20191006102212"
"13268","Nichtraucherin","7363313","","431","20191103151010"
"13269","Nichtschwimmerin","7363318","","440","20191231215149"
"13270","Volksbewegung","7363320","","526","20200101204311"
"13271","Balletttänzerin","7363336","","495","20191009082710"
"13272","Ballett-Tänzerin","7363339","","332","20191006005838"
"13273","Entlohnung","7363403","","313","20200526020829"
"13274","Rückenlehne","7363427","","319","20191006005849"
"13275","Herdplatte","7363437","","310","20191006005850"
"13276","Mikroplastik","7363440","","308","20200125203340"
"13277","Vorhölle","7363466","","285","20191006005857"
"13278","Kriegskunst","7363528","","294","20191006005858"
"13279","Redekunst","7363530","","295","20191031010713"
"13280","Bildhauerkunst","7363531","","360","20200104094609"
"13281","Hexenkunst","7363542","","770","20191006005902"
"13282","Unzeit","7363545","","297","20191006005904"
"13283","Nachrede","7363550","","384","20200125203730"
"13284","Grundfeste","7363554","","739","20191006005909"
"13285","Langmut","7363559","","356","20191006005910"
"13286","Omuramba","7363599","","240","20191001011131"
"13287","Donga","7363616","","176","20191001012751"
"13288","Seekuh","7363628","","439","20200101095751"
"13289","Quinoa","7363857","","2142","20200710061101"
"13290","Bettelei","7364379","","270","20191006005917"
"13291","Narde","7364388","","263","20200401081214"
"13292","Thronrede","7364406","","282","20191006005922"
"13293","Sprachpolizei","7364409","","328","20200101131544"
"13294","Fehlentscheidung","7364411","","348","20191006005924"
"13295","Fehleinschätzung","7364412","","334","20191006005925"
"13296","Goldgrube","7364634","","446","20191207082204"
"13297","Sonatine","7364643","","758","20191002070416"
"13298","Pflegemutter","7364818","","354","20191006005930"
"13299","Hutzel","7365450","","302","20191006005935"
"13300","Zuckerschote","7365924","","248","20191004082121"
"13301","Geschäftigkeit","7366017","","336","20191006005940"
"13302","Unbildung","7366033","","716","20191006005941"
"13303","Schlichtung","7366087","","298","20191006005943"
"13304","Flamencotänzerin","7366436","","463","20191103151108"
"13305","Profitänzerin","7366441","","320","20191006100506"
"13306","Sambatänzerin","7366446","","415","20191006100452"
"13307","Solotänzerin","7366457","","351","20191006100413"
"13308","Tangotänzerin","7366483","","461","20200108054436"
"13309","Walzertänzerin","7366490","","486","20191103150929"
"13310","Kleiderbürste","7366585","","433","20191006102033"
"13311","Innensechskantschraube","7366637","","442","20191006102421"
"13312","Bettgeschichte","7366708","","216","20200105002734"
"13313","Paläographie","7366826","","362","20200708144358"
"13314","Einsilbigkeit","7366836","","323","20191231102124"
"13315","Choreografin","7367419","","138","20191022160558"
"13316","Futurologin","7367835","","258","20200105095225"
"13317","Selbstbedienung","7368012","","280","20191009082857"
"13318","Jägerei","7368016","","544","20191103163035"
"13319","Küpe","7368123","","1186","20191008014450"
"13320","Hausagentur","7368146","","307","20191007165709"
"13321","Raubkatze","7368160","","307","20191007173207"
"13322","Großkatze","7368161","","310","20191007173512"
"13323","Hausammer","7368530","","310","20191009192759"
"13324","Hausandacht","7368537","","419","20191103150426"
"13325","Nachtzeit","7368643","","296","20191008131812"
"13326","Zimbel","7368647","","394","20200131205041"
"13327","Cymbel","7368648","","126","20191008132905"
"13328","Hausangestellte","7368748","","704","20191231114539"
"13329","Hausapotheke","7368789","","406","20191103144947"
"13330","Hausarme","7368797","","554","20191008173339"
"13331","Hausarznei","7368819","","385","20191103145751"
"13332","Hausautorin","7369249","","411","20191009122655"
"13333","Hausbank","7369376","","441","20191103144940"
"13334","Hausbar","7369381","","372","20191103145756"
"13335","Bindehautentzündung","7369422","","347","20191009133915"
"13336","Geldhochzeit","7369638","","292","20191009213401"
"13337","Entwertung","7369647","","352","20191009215816"
"13338","Lotung","7369649","","263","20191009220257"
"13339","Lötung","7369650","","248","20191009220416"
"13340","Lahn","7369668","","245","20200106114331"
"13341","Weihnachtsbaumkugel","7370223","","622","20200108203342"
"13342","Christbaumkerze","7370226","","403","20191103143941"
"13343","Weihnachtsbaumkerze","7370230","","422","20191228174253"
"13344","Weihnachtskugel","7370250","","520","20200101220819"
"13345","Bowlingkugel","7370252","","328","20191103143849"
"13346","Kugeloberfäche","7370288","","342","20191010103719"
"13347","Trunkenheit","7370293","","789","20191010105304"
"13348","Betrunkenheit","7370297","","498","20191010104539"
"13349","Berauschung","7370315","","341","20191018135137"
"13350","Spielkugel","7370316","","328","20200101121818"
"13351","Einwegflasche","7370347","","480","20191103144944"
"13352","Einwegverpackung","7370367","","549","20191103144013"
"13353","Einwegpackung","7370370","","530","20191103144626"
"13354","Einwegspritze","7370385","","484","20191103143830"
"13355","Wegwerfspritze","7370387","","457","20191010121919"
"13356","Wegwerfflasche","7370404","","482","20200101215743"
"13357","Wegwerfpackung","7370417","","532","20200101215809"
"13358","Wegwerfverpackung","7370420","","551","20200101215841"
"13359","Mehrwegflasche","7370449","","483","20191103141544"
"13360","Mehrwegverpackung","7370489","","575","20191103142604"
