"number","title","pageid","namespace","length","touched"
"11710","Hoatzin","7275749","","353","20191017070922"
"11711","Kurtenbach","7276043","","383","20191013005912"
"11712","Rothkopf","7276048","","720","20191013005913"
"11713","Weishaupt","7276056","","672","20191013005914"
"11714","Haufschild","7276062","","383","20191013005915"
"11715","Hofschild","7276065","","227","20191013005917"
"11716","Hauschildt","7276068","","677","20191013005919"
"11717","Geschichtsschreiber","7276114","","426","20200105135926"
"11718","Frevler","7277002","","473","20191006004321"
"11719","Fittich","7277008","","234","20200105054456"
"11720","Schuldherr","7277014","","210","20190710011040"
"11721","Goldkopf","7277754","","518","20191013005926"
"11722","Ostwind","7278611","","320","20200707203848"
"11723","Nordwind","7278612","","329","20200706162235"
"11724","Südwind","7278613","","291","20191006004330"
"11725","Westwind","7278614","","290","20191006004331"
"11726","Gegensinn","7279495","","370","20191006004335"
"11727","Nebensinn","7279496","","360","20191006004336"
"11728","Zeilensprung","7279500","","402","20200102002258"
"11729","Schnitter","7279502","","320","20191006004339"
"11730","Nichtskönner","7281618","","232","20190714172625"
"11731","Nestbeschmutzer","7281629","","441","20191231214044"
"11732","Tabernakel","7281739","","363","20191006004344"
"11733","Herzrhythmus","7281743","","316","20191006004345"
"11734","Nordmann","7282809","","301","20200228111406"
"11735","Bündchen","7284869","","226","20191013005935"
"11736","Blumenkopf","7284892","","423","20200322011254"
"11737","Froschfresser","7284950","","358","20191006004350"
"11738","Lokalteil","7289983","","347","20191022141317"
"11739","Lidstrich","7290022","","169","20200125202928"
"11740","Priel","7290336","","790","20200107060845"
"11741","Käyser","7290439","","83","20191003063115"
"11742","Käiser","7290440","","83","20191003063116"
"11743","Augiasstall","7290452","","473","20191006004357"
"11744","Augias","7290455","","283","20190719202037"
"11745","Schleuderer","7290458","","202","20190719202517"
"11746","Ratschluss","7290473","","351","20191020050139"
"11747","Liebreiz","7290477","","313","20191006004358"
"11748","Halbvokal","7290559","","335","20191006004404"
"11749","Vollvokal","7290560","","307","20191006004405"
"11750","Kurzvokal","7290561","","342","20191006004406"
"11751","Langvokal","7290562","","336","20191231164720"
"11752","Nasalvokal","7290564","","307","20191006004408"
"11753","Schurz","7290579","","596","20200202052428"
"11754","Lendenschurz","7290580","","342","20191006004411"
"11755","Inlaut","7290586","","332","20191006004413"
"11756","Sprachlaut","7290587","","380","20191006004414"
"11757","Harndrang","7290751","","340","20191006004416"
"11758","Mauschel","7290762","","364","20191231190932"
"11759","Lorbeerkranz","7290765","","293","20200401060434"
"11760","Minnesang","7290780","","458","20191231200631"
"11761","Herling","7290861","","995","20200308033916"
"11762","Hungerleider","7290883","","332","20191006004424"
"11763","Wahrsager","7290916","","363","20191006004425"
"11764","Sterndeuter","7290917","","355","20191006004426"
"11765","Neinsager","7290918","","406","20200412212836"
"11766","Endchrist","7290926","","195","20190720042126"
"11767","Schmer","7291487","","377","20191006004432"
"11768","Sitzredakteur","7291502","","307","20190720110454"
"11769","Schmerbauch","7291518","","367","20191006004434"
"11770","Heuwagen","7291532","","193","20190720113612"
"11771","Mitschnitt","7291562","","339","20191006004443"
"11772","Merkspruch","7291565","","239","20190720121242"
"11773","Nachtmahr","7291584","","372","20200102215938"
"11774","offener_Brief","7291606","","335","20191006004451"
"11775","Erdmond","7291617","","348","20191006004454"
"11776","Sendbrief","7291622","","223","20190720132720"
"11777","Wegbereiter","7291626","","345","20200101215348"
"11778","Lebtag","7291639","","340","20191006004457"
"11779","Feuerofen","7291648","","332","20191006004459"
"11780","Bettelruf","7292281","","387","20190721100720"
"11781","Schnabelkerf","7294300","","542","20200125210130"
"11782","Wiesemann","7294392","","436","20200507201509"
"11783","Altenhofen","7294395","","383","20191013005951"
"11784","Burgfrieden","7294928","","245","20200104140818"
"11785","Count-down","7295502","","299","20191006004547"
"11786","Count-down-Uhr","7295508","","247","20191002031800"
"11787","Einlauf","7295668","","825","20191005214918"
"11788","Drittstaat","7295707","","326","20190725192627"
"11789","Distelfalter","7296240","","529","20190726161215"
"11790","Fliegenfänger","7296552","","546","20200614064255"
"11791","Rattenfänger","7297276","","559","20190727182014"
"11792","Beutelmarder","7297291","","571","20190811223206"
"11793","Breitensport","7297299","","387","20190727143810"
"11794","Heidenlärm","7297308","","526","20190727150059"
"11795","Bauernfänger","7297407","","412","20190801091332"
"11796","Edelschild","7298144","","442","20191013010036"
"11797","Barchent","7298301","","1280","20200401022634"
"11798","Barchet","7298306","","209","20190728201351"
"11799","Parchet","7298307","","209","20190728201436"
"11800","Barchend","7298308","","213","20190728201509"
"11801","Parchend","7298309","","213","20190728201531"
"11802","Parchent","7298310","","213","20190728201542"
"11803","Barchat","7298312","","213","20190728201644"
"11804","Parchat","7298313","","213","20190728201712"
"11805","Part","7300118","","863","20191018130228"
"11806","Gegenpart","7300139","","592","20190731143520"
"11807","Bundesgenosse","7300396","","733","20190801011115"
"11808","Schwarzkittel","7300938","","515","20190801165652"
"11809","Misanthrop","7301015","","581","20190801182815"
"11810","Löss","7301025","","657","20190801200402"
"11811","Treber","7304699","","1524","20190929005209"
"11812","Träber","7304701","","434","20191109134757"
"11813","Schnüffler","7307809","","563","20191007191429"
"11814","Schweißhund","7307813","","437","20190807163351"
"11815","Reißzahn","7307824","","547","20200101042311"
"11816","Schnegel","7307840","","777","20190807173754"
"11817","Nachtwächterstaat","7307877","","793","20191006004619"
"11818","Doppelkonsonant","7307928","","417","20191221162535"
"11819","Mondmonat","7307931","","373","20191026122918"
"11820","Ablassbrief","7307966","","382","20191006004629"
"11821","Lehmziegel","7308238","","375","20191231170657"
"11822","Adobe","7308239","","383","20190808075919"
"11823","Amigo","7308293","","876","20190808091724"
"11824","Mentalitätswandel","7308456","","615","20200606094724"
"11825","Plenarsaal","7309022","","700","20200224230221"
"11826","Blockbuchstabe","7310992","","397","20191104171720"
"11827","Starez","7311057","","205","20190810223434"
"11828","Tagesausflug","7311648","","494","20191113204810"
"11829","Mittler","7311661","","307","20191231202044"
"11830","Stehsatz","7311666","","352","20190811125837"
"11831","Übelstand","7311668","","238","20190811130406"
"11832","Schwertmage","7312191","","1712","20190929005251"
"11833","Spindelmage","7312192","","1716","20190929005252"
"11834","Maharadscha","7312758","","891","20200404121159"
"11835","Herrentag","7312811","","383","20200606133430"
"11836","Sachverhalt","7312816","","449","20200420104413"
"11837","Jagdgrund","7312820","","387","20191006004645"
"11838","Gegenschlag","7314033","","373","20191006004647"
"11839","Stoffname","7314034","","301","20191006004648"
"11840","Fingerzeig","7314041","","223","20190813115920"
"11841","Tochtermann","7314067","","415","20191006004652"
"11842","Cherub","7314070","","377","20191006004654"
"11843","Kämmerer","7314071","","342","20200401052835"
"11844","Jüte","7314075","","246","20191006004657"
"11845","Erzbösewicht","7315211","","284","20190814130217"
"11846","Edeling","7315238","","291","20191006004701"
"11847","Wüterich","7316063","","449","20200517003026"
"11848","Vorwitz","7316068","","375","20200125231338"
"11849","Sprachpurismus","7316073","","372","20200101131638"
"11850","Purismus","7316074","","334","20200301180820"
"11851","Verleumder","7316076","","278","20190815141248"
"11852","Wortklauber","7316475","","388","20191006004707"
"11853","Ältervater","7316480","","243","20190815215348"
"11854","Flachbildfernseher","7316482","","379","20191128203155"
"11855","Schössling","7316484","","331","20191006004711"
"11856","Trauertag","7317043","","399","20191006004716"
"11857","Volkstrauertag","7317048","","542","20200108132432"
"11858","Rechtsgelehrter","7317053","","388","20191006004718"
"11859","Schriftgelehrter","7317054","","961","20191125160645"
"11860","Schutzheiliger","7317056","","401","20191006004720"
"11861","Schutzheilige","7317057","","361","20191006004721"
"11862","Heidenspaß","7317077","","290","20191006004724"
"11863","Heidenrespekt","7317078","","325","20191006004725"
"11864","Wohlgeruch","7317097","","359","20191006004727"
"11865","Parapluie","7317104","","341","20200708153222"
"11866","Erstspracherwerb","7317108","","362","20191006004730"
"11867","Zweitspracherwerb","7317109","","406","20200102012320"
"11868","Meltau","7317111","","333","20191231192427"
"11869","Marwig","7317170","","203","20200314091800"
"11870","Amtseid","7317199","","335","20191006004738"
"11871","Rinderwahn","7317201","","363","20200101052829"
"11872","Siegelring","7317224","","667","20190816172801"
"11873","Versucher","7317292","","542","20190816192403"
"11874","Tagewähler","7317306","","808","20190816195242"
"11875","Schreckensherrscher","7317312","","464","20200101084631"
"11876","Sedantag","7317318","","436","20191006004748"
"11877","Götzendienst","7317327","","741","20190816202343"
"11878","Götterdienst","7317341","","251","20190816202722"
"11879","Schuhschnabel","7318235","","325","20191017071228"
"11880","Polterabend","7318442","","1110","20200521140321"
"11881","Schlepptop","7318567","","365","20191006004750"
"11882","Stresstest","7318577","","327","20191006004752"
"11883","Actionfilm","7318583","","352","20191006004754"
"11884","Charakterzug","7318589","","383","20191006004755"
"11885","Großrechner","7318591","","362","20191006004756"
"11886","Meuchelpuffer","7318620","","339","20191006004758"
"11887","Gesichtserker","7318625","","361","20191006004759"
"11888","Kassenschlager","7318700","","349","20191216221553"
"11889","Federkrieg","7318825","","234","20190817182950"
"11890","Flöz","7318826","","320","20191006004809"
"11891","Zwickelhahn","7318943","","246","20190817195026"
"11892","Lämmerschwanz","7321063","","306","20190819130412"
"11893","Vokalwechsel","7321072","","361","20191006004817"
"11894","Verschlusslaut","7321074","","389","20191006004818"
"11895","Okkasionalismus","7321095","","369","20200706182521"
"11896","Namenszusatz","7321150","","345","20191006004837"
"11897","Denkfehler","7321185","","351","20191006004843"
"11898","Irrweg","7321338","","283","20191006004844"
"11899","Angelpunkt","7321356","","392","20191006004848"
"11900","Drehpunkt","7321357","","272","20190819165554"
"11901","Wetterhahn","7321361","","240","20190819170150"
"11902","Friedensbewegung","7321989","","478","20190820092201"
"11903","Traumdeuter","7322782","","819","20191006004925"
"11904","Umschweif","7322789","","426","20191006004926"
"11905","Rennofen","7322793","","246","20190821125850"
"11906","Kirchenfürst","7322836","","310","20191006004935"
"11907","Vierfürst","7322845","","954","20191006004937"
"11908","Parder","7322859","","999","20200708153420"
"11909","Mastbaum","7322896","","583","20190821142539"
"11910","Rutengänger","7322957","","365","20200101062329"
"11911","Gänger","7322970","","454","20191221195353"
"11912","Steinhaufen","7322976","","744","20191006004947"
"11913","Feingebäck","7322984","","354","20191006004948"
"11914","Rötel","7322988","","305","20191006004949"
"11915","Reichsstand","7322989","","434","20200101035032"
"11916","Feldhauptmann","7323004","","365","20190821171005"
"11917","Kammerdiener","7323050","","343","20191216215330"
"11918","Reisiger","7323106","","786","20200101041039"
"11919","Außenstehender","7323114","","422","20191006004957"
"11920","Beteiligter","7323117","","389","20191006004958"
"11921","Asylsuchender","7323129","","487","20191006004959"
"11922","Großer","7323136","","384","20191006005000"
"11923","Sorbe","7323151","","326","20191006005007"
"11924","Pfühl","7323171","","370","20200708191237"
"11925","Menschenfeind","7324211","","371","20191006005045"
"11926","Erdwolf","7324336","","326","20191009081519"
"11927","Turrini","7330545","","525","20191013010322"
"11928","Dreißiger","7330824","","531","20200707140059"
"11929","Zwinger","7331454","","277","20190831215557"
"11930","Unfriede","7331456","","303","20200101190450"
"11931","Abtritt","7331497","","362","20191125192221"
"11932","Besitzstand","7331583","","470","20191006005115"
"11933","Schermesser","7331649","","909","20191006005120"
"11934","Weltkreis","7331660","","692","20191006005121"
"11935","Erdkreis","7331664","","330","20191006005122"
"11936","Sinnesreiz","7331718","","323","20191006005129"
"11937","Klarname","7332270","","450","20190825102809"
"11938","Künstlername","7332284","","462","20190825102654"
"11939","Triumphzug","7332625","","370","20191006005135"
"11940","Verzug","7332626","","346","20191006005136"
"11941","Trauerzug","7332628","","365","20191006005137"
"11942","Wesenszug","7332629","","374","20191006005138"
"11943","Schöpfergott","7332644","","385","20191006005143"
"11944","Schutzgott","7332646","","364","20200107181408"
"11945","Kriegsgott","7332649","","321","20191006005145"
"11946","Verhalt","7332848","","350","20191006005147"
"11947","Verkehrsweg","7332850","","369","20200101200022"
"11948","Verwandtschaftsgrad","7332851","","518","20200529141907"
"11949","Volldampf","7332852","","291","20191006005150"
"11950","Vorhof","7332853","","358","20191006005151"
"11951","Waffenrock","7332855","","448","20191006005154"
"11952","Weggang","7332860","","331","20191006005155"
"11953","Weggefährte","7332863","","546","20191109135213"
"11954","Zaungast","7332872","","371","20191006005202"
"11955","Zeilenabstand","7332879","","425","20200422173152"
"11956","Standvogel","7332924","","495","20190825194615"
"11957","Vogelzug","7332942","","643","20190907032113"
"11958","Kranichzug","7333383","","576","20190917134348"
"11959","Strichvogel","7333419","","666","20190826103042"
"11960","Teekocher","7333499","","499","20190826135650"
"11961","Anbeginn","7333507","","401","20191006005211"
"11962","Bauernkrieg","7333512","","321","20191006005214"
"11963","Bedacht","7333514","","312","20191006005215"
"11964","Behandlungsfehler","7333515","","388","20191006005216"
"11965","Kunstfehler","7333516","","306","20191006005217"
"11966","Beichtstuhl","7333517","","394","20191006005218"
"11967","Beigeschmack","7333519","","373","20191006005219"
"11968","Bindehemmer","7333521","","262","20191006005220"
"11969","Bindevokal","7333524","","385","20191006005221"
"11970","Themavokal","7333526","","322","20191006005222"
"11971","Bittbrief","7333532","","317","20191006005223"
"11972","Beschwerdebrief","7333539","","391","20200104082148"
"11973","Chaoskampf","7333548","","349","20191006005227"
"11974","Dienstherr","7333550","","682","20200607175316"
"11975","Dreschflegel","7333551","","332","20200104195348"
"11976","Durchschuss","7333554","","590","20200104203421"
"11977","Augenkrebs","7333644","","298","20191006005234"
"11978","Einband","7333682","","345","20191006005237"
"11979","Einschub","7333685","","372","20200102083923"
"11980","Federstrich","7333760","","446","20191006005250"
"11981","Filzhut","7333766","","347","20191006005251"
"11982","Fischhaken","7333767","","730","20191006005252"
"11983","Flaschengeist","7333810","","379","20191006005257"
"11984","Fußschemel","7333830","","768","20191006005305"
"11985","Tagesablauf","7333840","","380","20191006005306"
"11986","Traualtar","7333867","","365","20200101181537"
"11987","Trübsinn","7333881","","336","20200101183638"
"11988","Geschäftssinn","7333890","","413","20191210053709"
"11989","Sehsinn","7333897","","326","20191006005313"
"11990","Trunkenbold","7333898","","433","20191006005315"
"11991","Tüttel","7333901","","1010","20200315142433"
"11992","Baumwollsamt","7335277","","409","20190828092141"
"11993","Laubsänger","7339553","","739","20191231165329"
"11994","Fitis","7339571","","522","20191005045705"
"11995","Ölberg","7340306","","1521","20191006005411"
"11996","Dreifuß","7340521","","595","20190902162407"
"11997","Gänserich","7340619","","434","20190912104642"
"11998","Frühgeborener","7342709","","653","20191206191335"
"11999","Dorftrottel","7343770","","484","20190905133839"
"12000","Ehrengast","7344245","","418","20190907145353"
"12001","Ehrendoktor","7344267","","610","20190906091409"
"12002","Geldschrank","7344622","","451","20200128184837"
"12003","Löffler","7346842","","581","20191231182430"
"12004","Sichler","7346861","","748","20200107201128"
"12005","Nanziger","7347103","","276","20190909162851"
"12006","Metzer","7347112","","316","20200323210411"
"12007","Hauptgang","7348792","","214","20200105231842"
"12008","Wasserzähler","7348896","","763","20191103171934"
"12009","Stromzähler","7348908","","723","20191103171954"
"12010","Gaszähler","7348920","","734","20191103171914"
"12011","Schwäher","7349132","","864","20191109122734"
"12012","Mäuserich","7349767","","383","20191231210008"
"12013","Zigarettenstummel","7351979","","275","20200109013035"
"12014","Klönschnack","7352438","","595","20200106064732"
"12015","Schnack","7352442","","848","20200101082925"
"12016","Heuschreckenkapitalismus","7352711","","827","20191215163642"
"12017","Abfallbehälter","7352856","","699","20200128184241"
"12018","Wasserbehälter","7352861","","676","20200128184132"
"12019","Grammatiker","7353129","","373","20191006005536"
"12020","Junggrammatiker","7353130","","378","20191216212323"
"12021","Bärwinkel","7353226","","405","20191112080645"
"12022","Ausleger","7353241","","389","20191006005538"
"12023","Säbelschnäbler","7353648","","812","20191105151930"
"12024","Leichenschmaus","7354000","","350","20191231171518"
"12025","Wohllaut","7355238","","290","20191006005547"
"12026","Medaillenspiegel","7355728","","352","20200106173549"
"12027","Waldrapp","7355846","","556","20200101211932"
"12028","Enterhaken","7356666","","116","20190921205500"
"12029","Vamp","7356983","","281","20190922102254"
"12030","Kippelement","7356993","","674","20190929125828"
"12031","Vollrausch","7358018","","795","20190929122900"
"12032","Filmriss","7358019","","1089","20190929122901"
"12033","Mittagsschlaf","7358811","","342","20191006005650"
"12034","Falschfahrer","7358816","","354","20191006005653"
"12035","Mitknecht","7358821","","902","20191006005654"
"12036","Rüsttag","7358823","","642","20191006005655"
"12037","Sabbattag","7358824","","797","20191006005656"
"12038","Pfingsttag","7358825","","824","20191006005657"
"12039","Regentag","7358826","","333","20191006005658"
"12040","Sonnentag","7358827","","343","20191006005659"
"12041","Scheuel","7358830","","708","20191006005700"
"12042","Greuel","7358832","","148","20190925020316"
"12043","Kleinstaat","7358844","","396","20191231131037"
"12044","Matuschek","7359080","","269","20191013010638"
"12045","Offizialverteidiger","7359153","","724","20191231224051"
"12046","Eckpunkt","7359249","","558","20200104210003"
"12047","Bestechungsversuch","7359387","","631","20200606094757"
"12048","Erpressungsversuch","7359388","","524","20191017071535"
"12049","Zigarillo","7360183","","529","20200109013052"
"12050","Heister","7360308","","397","20200105212053"
"12051","Gagel","7360314","","212","20190926130753"
"12052","Gagelstrauch","7360319","","314","20190926124359"
"12053","Silberreiher","7360377","","418","20190926154327"
"12054","Seidenreiher","7360382","","469","20200101100853"
"12055","Kuhreiher","7360384","","503","20191231144936"
"12056","Purpurreiher","7360388","","467","20190926154241"
"12057","Abtreibungsbefürworter","7360401","","871","20200622073323"
"12058","Plattenbau","7360501","","968","20200101010129"
"12059","Tempelritter","7361157","","338","20200101165849"
"12060","Stadel","7361592","","381","20190928140246"
"12061","Kilometerzähler","7361871","","829","20191231123931"
"12062","Sophismus","7361961","","329","20191006005752"
"12063","Teutonismus","7361964","","300","20191006005753"
"12064","Teutone","7361967","","236","20191006005754"
"12065","Rüpel","7361968","","272","20200506224952"
"12066","Beychtvater","7361980","","148","20190928224329"
"12067","Beydenhänder","7361986","","137","20190928224741"
"12068","Beyfall","7362005","","136","20190928230231"
"12069","Beyfallssturm","7362010","","182","20190928230525"
"12070","Beyfang","7362011","","152","20190928230637"
"12071","Beifuss","7362014","","97","20190930062405"
"12072","Beyfuß","7362015","","120","20190928230942"
"12073","Beyname","7362040","","124","20190928233236"
"12074","Beyrath","7362042","","151","20190928233450"
"12075","Beirath","7362043","","124","20190928233525"
"12076","Beystand","7362053","","157","20190928234600"
"12077","Beystrich","7362055","","128","20190928234818"
"12078","Beytel","7362056","","117","20190928234933"
"12079","Beytritt","7362061","","144","20190929000732"
"12080","Beywagen","7362062","","113","20190929000934"
"12081","Neuankömmling","7362073","","1539","20200706143946"
"12082","Mietling","7362078","","953","20191006005810"
"12083","Wüstling","7362082","","322","20191006005811"
"12084","Höfling","7362084","","303","20191006005812"
"12085","Judaskuss","7362100","","294","20191006005815"
"12086","Event","7362658","","316","20190929173603"
"12087","Blähton","7362680","","585","20191109134044"
"12088","Noviziat","7362866","","346","20200706164706"
"12089","Nekrolog","7362869","","309","20191006005820"
"12090","Lackmustest","7362872","","368","20191006005822"
"12091","Schweinswal","7362926","","352","20191006005828"
"12092","Harnverhalt","7362939","","337","20191006005831"
"12093","Gesalbte","7362943","","911","20191207080344"
"12094","Trennstrich","7363141","","955","20191017071550"
"12095","Ergänzungsstrich","7363145","","684","20191017071551"
"12096","Spitzentänzer","7363299","","314","20191006102252"
"12097","Nichttänzer","7363305","","430","20191006102800"
"12098","Nichtschwimmer","7363316","","440","20191231215131"
"12099","Ballett-Tänzer","7363328","","314","20191006005837"
"12100","Eintänzer","7363343","","321","20191006102836"
"12101","Judaslohn","7363401","","385","20191006005841"
"12102","Schwank","7363410","","367","20191030210051"
"12103","Hochwürden","7363421","","342","20191006005847"
"12104","Backenstreich","7363424","","849","20191006005848"
"12105","Doofi","7363438","","308","20191006005851"
"12106","Scheißhaufen","7363442","","340","20200101073233"
"12107","Unterbruch","7363489","","613","20190930223424"
"12108","Oukie","7363546","","151","20190930234539"
"12109","Hochweg","7363551","","287","20191006005907"
"12110","Geniestreich","7363563","","368","20191006005915"
"12111","Kuhmist","7363564","","571","20191221030219"
"12112","Gehabstand","7363582","","355","20191001005240"
"12113","Omuramba","7363599","","240","20191001011131"
"12114","Manati","7363623","","161","20191001013544"
"12115","Judengenosse","7364392","","845","20191006005920"
"12116","Finder","7364396","","344","20191006005921"
"12117","Geheimbund","7364449","","366","20191006005927"
"12118","Jobanwärter","7364655","","543","20191216211624"
"12119","Stellenanwärter","7364656","","588","20200101143912"
"12120","Stellenbewerber","7364658","","672","20200101143940"
"12121","Thronanwärter","7364672","","676","20200101172414"
"12122","Wollpullover","7364734","","633","20200108232229"
"12123","Pflegevater","7364819","","352","20200101003642"
"12124","Spitzbube","7365446","","336","20191006005934"
"12125","Flamencotänzer","7366434","","439","20191103151057"
"12126","Profitänzer","7366439","","325","20191006102202"
"12127","Sambatänzer","7366444","","418","20191103151118"
"12128","Solotänzer","7366452","","331","20191006102139"
"12129","Tangotänzer","7366480","","464","20200108054429"
"12130","Walzertänzer","7366488","","471","20191103150936"
"12131","Innensechskantschlüssel","7366626","","417","20191006102505"
"12132","Schweißausbruch","7366703","","124","20191005150313"
"12133","Choreograf","7367411","","192","20200105004736"
"12134","Paravent","7367772","","367","20200107024440"
"12135","Futurologe","7367830","","265","20200105095213"
"12136","Zukunftsforscher","7367837","","999","20191007084840"
"12137","Pudelhund","7368019","","947","20191009082859"
"12138","Nimmersatt","7368045","","952","20191009082902"
"12139","Hausaltar","7368147","","427","20191008202349"
"12140","Plattfuß","7368221","","452","20200709182520"
"12141","Sandfloh","7368362","","536","20191127070312"
"12142","Photorezeptor","7368363","","106","20191008084609"
"12143","Hausangestellter","7368736","","571","20191103145846"
"12144","Hausanschluss","7368756","","430","20191008200452"
"12145","Hausanteil","7368779","","411","20191103145007"
"12146","Hausanzug","7368785","","409","20191103144622"
"12147","Hausarmer","7368796","","483","20191008173546"
"12148","Großer_Osten","7369170","","267","20200401034123"
"12149","Hausautor","7369248","","441","20191009123022"
"12150","Hausball","7369279","","379","20191009095924"
"12151","Hausbau","7369392","","395","20191103144735"
"12152","Schultheiß","7369425","","426","20191009134707"
"12153","Freundeskreis","7369532","","289","20191017071611"
"12154","Futtertrog","7369645","","375","20191009215211"
"12155","Kugelkopf","7370278","","352","20191103143946"
"12156","Kegelstumpf","7370300","","441","20191103144215"
"12157","Einwegbehälter","7370340","","492","20191103144016"
"12158","Einwegrasierer","7370382","","474","20191103143827"
"12159","Wegwerfbehälter","7370397","","495","20200101215653"
"12160","Wegwerfrasierer","7370424","","477","20200101215822"
"12161","Mehrwegbehälter","7370439","","462","20191103142701"
"12162","Schwinglaut","7370516","","360","20191010145451"
"12163","Zitterlaut","7370517","","397","20200113135750"
"12164","Lateral","7370526","","360","20191010145758"
"12165","Seitenlaut","7370527","","390","20191010145830"
"12166","Approximant","7370530","","344","20191010150121"
"12167","Öffnungslaut","7370537","","420","20191010150818"
"12168","Mehrwegrasierer","7370538","","444","20191010154002"
"12169","Zahndammlaut","7370540","","402","20191010151114"
"12170","Mehrfachrasierer","7370543","","453","20191010151543"
"12171","Newtonmeter","7370547","","350","20200401082555"
"12172","Metalllöffel","7370585","","449","20200415203956"
"12173","Silberlöffel","7370586","","528","20200407183944"
"12174","Grazer","7370668","","492","20191018135153"
"12175","Kunststoffbecher","7370920","","505","20191103142543"
"12176","Trinkbecher","7370923","","411","20191011074012"
"12177","Kunststoffbeutel","7370933","","504","20191011080345"
"12178","Plastikbeutel","7370940","","561","20200101005811"
"12179","Einkaufsbeutel","7370947","","469","20191011081406"
"12180","Papierbeutel","7370972","","435","20191011083601"
"12181","Müllsack","7370982","","504","20191103142223"
"12182","Abfallkorb","7370995","","576","20191130213347"
"12183","Müllkorb","7370999","","496","20191011094929"
"12184","Müllbehälter","7371004","","483","20191103141941"
"12185","Schlusspunkt","7371076","","881","20200101081417"
"12186","Artikulationsort","7371139","","467","20191011122613"
"12187","Lagerkoller","7371180","","757","20200106113920"
"12188","Plosiv","7371191","","309","20200709183242"
"12189","Explosiv","7371196","","300","20191011130258"
"12190","Zahndamm","7371202","","374","20191011131124"
"12191","Zahnlaut","7371205","","370","20200113152056"
"12192","Nasenlaut","7371206","","340","20191011132003"
"12193","Folgemonat","7371207","","602","20200105073205"
"12194","Wintermonat","7371209","","633","20191222180657"
"12195","Sommermonat","7371211","","558","20200101111437"
"12196","Wintermantel","7371233","","580","20200101231806"
"12197","Baumwollmantel","7371237","","572","20191201144526"
"12198","Monatsanfang","7371257","","698","20200606111113"
"12199","Kugelzieher","7371270","","2207","20191231144859"
"12200","Hungerwinter","7371275","","563","20200106002807"
"12201","Schachweltmeister","7371416","","315","20191017071618"
"12202","Wandersmann","7371454","","379","20191011183041"
"12203","Schlaftrunk","7371462","","1135","20200101075822"
"12204","Bestsellerautor","7371471","","565","20200105004700"
"12205","Buchautor","7371472","","467","20191011191905"
"12206","Bühnenvorhang","7371481","","507","20200614073140"
"12207","Theaterschauspieler","7371508","","474","20191018135228"
"12208","Theaterautor","7371530","","522","20191011210449"
"12209","Alpenrhein","7371768","","279","20191017071619"
"12210","Dental","7372079","","366","20191012134556"
"12211","Bilabial","7372080","","362","20191012134724"
"12212","Labiodental","7372082","","347","20191012134854"
"12213","Palato-Alveolar","7372085","","386","20191012135130"
"12214","Palatal","7372088","","351","20191012135431"
"12215","Velar","7372092","","332","20191012135729"
"12216","Uvular","7372093","","309","20191012135835"
"12217","Glottal","7372095","","350","20200105154825"
"12218","Postalveolar","7372098","","400","20191012140317"
"12219","Gummireifen","7372259","","483","20191026140635"
"12220","Weingummi","7372264","","225","20191012203900"
"12221","Druckbuchstabe","7372633","","815","20191104171558"
"12222","Großdruckbuchstabe","7372672","","471","20191013142312"
"12223","Kursivbuchstabe","7372725","","670","20191104171544"
"12224","Mörsel","7372893","","795","20191013215040"
"12225","Plastikteller","7373535","","478","20200709182216"
"12226","Kunststoffteller","7373539","","470","20191014190815"
"12227","Schaumstoff","7373889","","597","20191017071629"
"12228","Obstkuchen","7374063","","740","20200706175509"
"12229","Pflaumenkuchen","7374082","","725","20200613093149"
"12230","Zwiebelkuchen","7374090","","800","20191104172717"
"12231","Nachruhm","7374127","","290","20191015143540"
"12232","Tiefbauingenieur","7374170","","378","20191015152738"
"12233","Küchenlöffel","7374172","","395","20191015153610"
"12234","Toffel","7374174","","768","20191015153856"
"12235","Teiglöffel","7374176","","372","20191015154231"
"12236","Königsflügel","7374178","","367","20191231151444"
"12237","Damenflügel","7374179","","355","20191015154652"
"12238","Teigschaber","7374180","","420","20191015154720"
"12239","Obstlöffel","7374185","","381","20191120212414"
"12240","Marasmus","7374189","","318","20191015155722"
"12241","Salatlöffel","7374233","","385","20191015170451"
"12242","Kuchenlöffel","7374245","","446","20191015171703"
"12243","Gemüselöffel","7374259","","389","20191015173702"
"12244","Kanzlist","7374459","","711","20191015231243"
"12245","Plastelöffel","7374802","","526","20191016115254"
"12246","Plastebeutel","7374829","","526","20191016101936"
"12247","Plastebomber","7374834","","420","20191016105129"
"12248","Plastedeckel","7374837","","422","20191016105022"
"12249","Plasteeimer","7374839","","449","20191016122453"
"12250","Plastekrug","7374863","","405","20191016105946"
"12251","Plasterahmen","7374871","","462","20191016110423"
"12252","Plastetrinkbecher","7374887","","404","20191016112040"
"12253","Plastebehälter","7374896","","425","20191016153452"
"12254","Plastbecher","7374916","","482","20191016115027"
"12255","Plastlöffel","7374922","","410","20191016115706"
"12256","Plastbeutel","7374931","","404","20191016120027"
"12257","Plastbomber","7374933","","363","20191016120159"
"12258","Plastdeckel","7374935","","396","20191016120531"
"12259","Plasteimer","7374938","","426","20191016122456"
"12260","Plastrahmen","7374956","","416","20191016122832"
"12261","Kunstflieger","7375072","","355","20191016144358"
"12262","Kunstflug","7375075","","312","20191016144736"
