"number","title","pageid","namespace","length","touched"
"8811","Steinhaus","6571058","","486","20200111220521"
"8812","Trilemma","6571091","","234","20191018055250"
"8813","Aistersheim","6571974","","121","20200111220529"
"8814","Gallspach","6571977","","121","20200111220530"
"8815","Gaspoltshofen","6571979","","121","20200111220532"
"8816","Geboltskirchen","6571992","","121","20200111220533"
"8817","Grieskirchen","6571993","","121","20200111220534"
"8818","Kallham","6572093","","121","20200111220538"
"8819","Meggenhofen","6572094","","121","20200111220539"
"8820","Natternbach","6572097","","121","20200111220540"
"8821","Peuerbach","6572100","","121","20200111220541"
"8822","Pollham","6572102","","121","20200111220542"
"8823","Pötting","6572104","","121","20200111220543"
"8824","Pram","6572111","","173","20200111220545"
"8825","Rottenbach","6572113","","121","20200111220546"
"8826","Steegen","6572115","","121","20200111220547"
"8827","Tollet","6572116","","121","20200111220548"
"8828","Waizenkirchen","6572118","","121","20200111220549"
"8829","Eferding","6572128","","121","20200111220550"
"8830","Fraham","6572130","","121","20200111220552"
"8831","Hartkirchen","6572132","","121","20200111220553"
"8832","Hinzenbach","6572135","","121","20200111220554"
"8833","Prambachkirchen","6572138","","121","20200111220555"
"8834","Pupping","6572139","","138","20200111220556"
"8835","Stroheim","6572142","","121","20200111220557"
"8836","Allhaming","6572145","","121","20200111220559"
"8837","Ansfelden","6572146","","121","20200111220600"
"8838","Asten","6572151","","363","20200111220601"
"8839","Enns","6572154","","200","20200127015508"
"8840","Hargelsberg","6572158","","121","20200111220603"
"8841","Hörsching","6572160","","121","20200111220604"
"8842","Kronstorf","6572164","","121","20200111220605"
"8843","Leonding","6572165","","121","20200111220606"
"8844","Niederneukirchen","6572170","","121","20200111220607"
"8845","Oftering","6572171","","121","20200111220608"
"8846","Piberbach","6572176","","121","20200111220609"
"8847","Pucking","6572181","","121","20200111220610"
"8848","Traun","6572182","","121","20200111220611"
"8849","Wilhering","6572184","","121","20200111220613"
"8850","Altheim","6572187","","233","20200111220614"
"8851","Aspach","6572189","","255","20200111220615"
"8852","Burgkirchen","6572196","","121","20200111220616"
"8853","Eggelsberg","6572199","","121","20200111220617"
"8854","Franking","6572200","","139","20200111220618"
"8855","Geretsberg","6572201","","121","20200111220619"
"8856","Handenberg","6572203","","121","20200111220621"
"8857","Höhnhart","6572205","","121","20200111220622"
"8858","Jeging","6572206","","121","20200111220623"
"8859","Lengau","6572209","","137","20200313200147"
"8860","Mattighofen","6572211","","121","20200111220625"
"8861","Mauerkirchen","6572213","","121","20200111220626"
"8862","Mining","6572214","","137","20200111220627"
"8863","Moosbach","6572216","","170","20200111220628"
"8864","Moosdorf","6572219","","121","20200111220630"
"8865","Munderfing","6572221","","121","20200111220631"
"8866","Ostermiething","6572222","","121","20200111220632"
"8867","Palting","6572223","","121","20200111220634"
"8868","Pfaffstätt","6572226","","121","20200111220635"
"8869","Roßbach","6572227","","281","20200111220636"
"8870","Schalchen","6572228","","141","20200111220637"
"8871","Tarsdorf","6572230","","121","20200111220638"
"8872","Treubach","6572231","","121","20200111220639"
"8873","Überackern","6572233","","121","20200111220641"
"8874","Gmunden","6572236","","121","20200111220642"
"8875","Gosau","6572237","","121","20200111220643"
"8876","Kirchham","6572239","","198","20200111220644"
"8877","Laakirchen","6572240","","121","20200111220645"
"8878","Obertraun","6572241","","121","20200111220646"
"8879","Ohlsdorf","6572242","","179","20200111220647"
"8880","Pinsdorf","6572249","","121","20200111220648"
"8881","Scharnstein","6572250","","121","20200111220650"
"8882","Traunkirchen","6572256","","121","20200111220651"
"8883","Vorchdorf","6572257","","121","20200111220652"
"8884","Altschwendt","6572258","","121","20200111220653"
"8885","Andorf","6572262","","121","20200111220654"
"8886","Brunnenthal","6572265","","121","20200111220655"
"8887","Diersbach","6572274","","121","20200111220656"
"8888","Eggerding","6572275","","121","20200111220657"
"8889","Engelhartszell","6572276","","121","20200111220658"
"8890","Enzenkirchen","6572277","","121","20200111220659"
"8891","Esternberg","6572278","","121","20200111220700"
"8892","geflügeltes_Wort","6572279","","831","20200427090449"
"8893","Freinberg","6572280","","121","20200111220701"
"8894","Mayrhof","6572282","","121","20200111220702"
"8895","Münzkirchen","6572283","","121","20200111220704"
"8896","Riedau","6572286","","121","20200111220705"
"8897","Schardenberg","6572287","","121","20200111220706"
"8898","Schärding","6572288","","121","20200111220707"
"8899","Sigharting","6572292","","121","20200111220708"
"8900","Suben","6572293","","121","20200111220709"
"8901","Vichtenstein","6572294","","121","20200111220710"
"8902","Andrichsfurt","6572295","","121","20200111220711"
"8903","Antiesenhofen","6572296","","121","20200111220713"
"8904","Aurolzmünster","6572297","","121","20200111220714"
"8905","Eberschwang","6572299","","121","20200111220715"
"8906","Eitzing","6572301","","121","20200111220716"
"8907","Geiersberg","6572302","","121","20200111220717"
"8908","Geinberg","6572305","","121","20200111220718"
"8909","Hohenzell","6572309","","121","20200111220719"
"8910","Lambrechten","6572312","","121","20200111220720"
"8911","Mettmach","6572314","","121","20200111220722"
"8912","Mörschwang","6572315","","121","20200111220723"
"8913","Pattigham","6572316","","121","20200111220724"
"8914","Peterskirchen","6572318","","184","20200708180104"
"8915","Pramet","6572320","","121","20200111220726"
"8916","Reichersberg","6572321","","121","20200111220727"
"8917","Schildorn","6572323","","121","20200111220728"
"8918","Senftenbach","6572324","","121","20200111220730"
"8919","Tumeltsham","6572326","","121","20200111220731"
"8920","Utzenaich","6572327","","121","20200111220732"
"8921","Waldzell","6572330","","121","20200111220733"
"8922","Weilbach","6572333","","170","20200111220734"
"8923","Wippenham","6572334","","121","20200111220736"
"8924","Arbing","6572336","","121","20200111220737"
"8925","Baumgartenberg","6572339","","121","20200111220738"
"8926","Dimbach","6572342","","183","20200111220739"
"8927","Katsdorf","6572344","","121","20200111220740"
"8928","Langenstein","6572351","","121","20200111220741"
"8929","Mauthausen","6572354","","121","20200111220742"
"8930","Münzbach","6572358","","121","20200111220743"
"8931","Pabneukirchen","6572359","","121","20200111220744"
"8932","Perg","6572361","","136","20200502162808"
"8933","Rechberg","6572366","","121","20200111220747"
"8934","Saxen","6572367","","121","20200111220748"
"8935","Schwertberg","6572368","","121","20200111220749"
"8936","Atzbach","6572369","","121","20200111220750"
"8937","Desselbrunn","6572372","","121","20200111220751"
"8938","Fornach","6572373","","121","20200111220752"
"8939","Frankenmarkt","6572374","","121","20200111220753"
"8940","Gampern","6572375","","121","20200111220754"
"8941","Mondsee","6572377","","187","20200111220755"
"8942","Niederthalheim","6572378","","121","20200111220757"
"8943","Oberwang","6572379","","121","20200111220758"
"8944","Pfaffing","6572381","","198","20200111220759"
"8945","Pilsbach","6572383","","121","20200111220800"
"8946","Pitzenberg","6572386","","121","20200111220801"
"8947","Pöndorf","6572391","","121","20200111220802"
"8948","Pühret","6572393","","121","20200111220803"
"8949","Redleiten","6572396","","121","20200111220804"
"8950","Regau","6572399","","121","20200111220805"
"8951","Rüstorf","6572405","","121","20200111220806"
"8952","Rutzenham","6572406","","121","20200111220807"
"8953","Schlatt","6572408","","138","20200111220809"
"8954","Schwanenstadt","6572412","","121","20200111220810"
"8955","Tiefgraben","6572413","","121","20200111220811"
"8956","Timelkam","6572414","","121","20200111220812"
"8957","Ungenach","6572417","","121","20200111220813"
"8958","Vöcklabruck","6572418","","121","20200111220814"
"8959","Vöcklamarkt","6572419","","121","20200111220815"
"8960","Eidenberg","6572420","","121","20200111220816"
"8961","Engerwitzdorf","6572421","","121","20200111220817"
"8962","Gallneukirchen","6572422","","121","20200111220819"
"8963","Goldwörth","6572424","","121","20200111220820"
"8964","Gramastetten","6572425","","121","20200111220821"
"8965","Hellmonsödt","6572426","","121","20200111220822"
"8966","Herzogsdorf","6572428","","121","20200111220823"
"8967","Oberneukirchen","6572432","","314","20200111220824"
"8968","Ottensheim","6572435","","121","20200111220825"
"8969","Puchenau","6572436","","121","20200111220826"
"8970","Reichenthal","6572438","","121","20200111220827"
"8971","Schenkenfelden","6572440","","121","20200111220828"
"8972","Steyregg","6572441","","121","20200111220830"
"8973","Vorderweißenbach","6572442","","121","20200111220831"
"8974","Walding","6572444","","121","20200111220832"
"8975","Freistadt","6572452","","402","20200111220833"
"8976","Grünbach","6572459","","169","20200111220835"
"8977","Gutau","6572460","","121","20200111220836"
"8978","Kaltenberg","6572463","","121","20200111220837"
"8979","Kefermarkt","6572465","","121","20200111220838"
"8980","Königswiesen","6572468","","121","20200111220839"
"8981","Lasberg","6572472","","121","20200111220840"
"8982","Leopoldschlag","6572475","","121","20200111220841"
"8983","Liebenau","6572485","","222","20200111220843"
"8984","Pierbach","6572487","","121","20200111220844"
"8985","Pregarten","6572489","","121","20200111220845"
"8986","Tragwein","6572490","","121","20200111220846"
"8987","Unterweißenbach","6572491","","121","20200111220847"
"8988","Unterweitersdorf","6572492","","121","20200111220848"
"8989","Waldburg","6572498","","181","20200111220850"
"8990","Weitersfelden","6572501","","121","20200111220851"
"8991","Grünburg","6572504","","121","20200111220853"
"8992","Hinterstoder","6572506","","121","20200111220854"
"8993","Kremsmünster","6572509","","121","20200111220855"
"8994","Nußbach","6572514","","238","20200111220857"
"8995","Oberschlierbach","6572520","","121","20200111220858"
"8996","Pettenbach","6572522","","121","20200111220859"
"8997","Roßleithen","6572525","","121","20200111220900"
"8998","Schlierbach","6572527","","275","20200111220902"
"8999","Windischgarsten","6572529","","121","20200111220903"
"9000","Vorderstoder","6572532","","121","20200111220904"
"9001","Absdorf","6575374","","121","20200111220911"
"9002","Atzenbrugg","6575376","","121","20200111220912"
"9003","Grafenwörth","6575379","","121","20200111220913"
"9004","Großriedenthal","6575380","","121","20200111220914"
"9005","Großweikersdorf","6575381","","121","20200111220915"
"9006","Klosterneuburg","6575398","","121","20200111220916"
"9007","Königstetten","6575402","","121","20200111220917"
"9008","Langenrohr","6575412","","121","20200111220918"
"9009","Michelhausen","6575425","","121","20200111220919"
"9010","Sieghartskirchen","6575850","","121","20200111220920"
"9011","Tulbing","6575851","","121","20200111220921"
"9012","Würmla","6575852","","121","20200111220922"
"9013","Achau","6575857","","204","20200111220923"
"9014","Biedermannsdorf","6575861","","121","20200111220924"
"9015","Gaaden","6575863","","121","20200111220925"
"9016","Gumpoldskirchen","6575868","","121","20200111220926"
"9017","Guntramsdorf","6575870","","121","20200111220927"
"9018","Hennersdorf","6575871","","182","20200111220929"
"9019","Hinterbrühl","6575872","","121","20200111220930"
"9020","Kaltenleutgeben","6575873","","121","20200111220931"
"9021","Laxenburg","6575913","","121","20200111220932"
"9022","Mödling","6575914","","121","20200111220933"
"9023","Münchendorf","6575915","","121","20200111220934"
"9024","Perchtoldsdorf","6575918","","185","20200708171308"
"9025","Vösendorf","6575922","","181","20200125232108"
"9026","Wienerwald","6575925","","194","20200111220938"
"9027","Aderklaa","6575926","","121","20200111220939"
"9028","Andlersdorf","6575928","","121","20200111220940"
"9029","Auersthal","6575930","","121","20200111220941"
"9030","Drösing","6575931","","121","20200111220943"
"9031","Dürnkrut","6575932","","121","20200111220944"
"9032","Ebenthal","6575934","","121","20200111220945"
"9033","Eckartsau","6576069","","121","20200111220946"
"9034","Engelhartstetten","6576072","","121","20200111220947"
"9035","Gänserndorf","6576083","","121","20200111220948"
"9036","Glinzendorf","6576089","","121","20200111220949"
"9037","Großhofen","6576093","","121","20200111220950"
"9038","Haringsee","6576100","","121","20200111220951"
"9039","Hauskirchen","6576105","","121","20200111220952"
"9040","Gekicke","6578238","","451","20191018055725"
"9041","Getrete","6578243","","671","20191005234227"
"9042","Hohenruppersdorf","6578271","","121","20200111221001"
"9043","Jedenspeigen","6578273","","121","20200111221002"
"9044","Lassee","6578276","","121","20200111221003"
"9045","Marchegg","6578279","","121","20200111221005"
"9046","Obersiebenbrunn","6578289","","121","20200111221006"
"9047","Parbasdorf","6578294","","121","20200111221007"
"9048","Prottes","6578298","","130","20200111221008"
"9049","Raasdorf","6578301","","121","20200111221009"
"9050","Spannberg","6578305","","121","20200111221010"
"9051","Untersiebenbrunn","6578308","","121","20200111221011"
"9052","Weikendorf","6578311","","121","20200111221012"
"9053","Zistersdorf","6578312","","121","20200111221013"
"9054","Aggsbach","6578320","","121","20200111221014"
"9055","Droß","6578326","","150","20200111221016"
"9056","Dürnstein","6578329","","121","20200111221017"
"9057","Gedersdorf","6578331","","121","20200111221018"
"9058","Gföhl","6578586","","121","20200111221019"
"9059","Grafenegg","6578588","","121","20200111221020"
"9060","Jaidhof","6578591","","121","20200111221021"
"9061","Lengenfeld","6578593","","229","20200111221023"
"9062","Mühldorf","6578603","","231","20200111221024"
"9063","Paudorf","6578605","","121","20200111221025"
"9064","Rastenfeld","6578610","","121","20200111221026"
"9065","Senftenberg","6578614","","174","20200111221028"
"9066","Stratzing","6578629","","121","20200111221029"
"9067","Großdeutschland","6579598","","460","20191008163055"
"9068","Scherenschnitt","6579698","","731","20191017052713"
"9069","Alland","6581029","","121","20200111221033"
"9070","Berndorf","6581054","","121","20200111221034"
"9071","Ebreichsdorf","6581057","","121","20200111221035"
"9072","Günselsdorf","6581059","","121","20200111221036"
"9073","Heiligenkreuz","6581066","","136","20200111221037"
"9074","Hernstein","6581073","","121","20200111221038"
"9075","Hirtenberg","6581075","","121","20200111221039"
"9076","Kottingbrunn","6581081","","121","20200111221040"
"9077","Leobersdorf","6581084","","121","20200111221041"
"9078","Oberwaltersdorf","6581085","","121","20200111221042"
"9079","Pfaffstätten","6581086","","121","20200111221043"
"9080","Pottendorf","6581090","","121","20200111221044"
"9081","Pottenstein","6581095","","253","20200111221046"
"9082","Reisenberg","6581108","","121","20200111221047"
"9083","Seibersdorf","6581111","","197","20200111221048"
"9084","Sooß","6581113","","128","20200111221049"
"9085","Tattendorf","6581115","","121","20200111221051"
"9086","Teesdorf","6581116","","121","20200111221052"
"9087","Traiskirchen","6581117","","121","20200111221053"
"9088","Trumau","6581118","","121","20200111221054"
"9089","Allentsteig","6581121","","121","20200111221055"
"9090","Altmelon","6581122","","121","20200111221056"
"9091","Arbesbach","6581126","","121","20200111221057"
"9092","Bärnkopf","6581160","","121","20200111221059"
"9093","Echsenbach","6581163","","121","20200111221100"
"9094","Grafenschlag","6581166","","121","20200111221101"
"9095","Großgöttfritz","6581167","","138","20200111221103"
"9096","Gutenbrunn","6581168","","121","20200111221104"
"9097","Kirchschlag","6581169","","121","20200111221105"
"9098","Langschlag","6581170","","121","20200111221106"
"9099","Martinsberg","6581174","","248","20200111221108"
"9100","Ottenschlag","6581175","","121","20200111221109"
"9101","Pölla","6581176","","136","20200111221110"
"9102","Rappottenstein","6581178","","121","20200111221111"
"9103","Sallingberg","6581182","","121","20200111221112"
"9104","Schönbach","6581196","","343","20200111221114"
"9105","Schwarzenau","6581206","","213","20200111221115"
"9106","Schweiggers","6581211","","134","20200111221116"
"9107","Waldhausen","6581220","","228","20200111221117"
"9108","Allhartsberg","6581223","","121","20200111221119"
"9109","Amstetten","6581227","","240","20200306032208"
"9110","Ardagger","6581231","","121","20200111221121"
"9111","Behamberg","6581235","","121","20200111221122"
"9112","Biberbach","6581241","","170","20200111221123"
"9113","Ennsdorf","6581244","","121","20200111221124"
"9114","Ernsthofen","6581247","","121","20200111221126"
"9115","Euratsfeld","6581249","","121","20200111221127"
"9116","Ferschnitz","6581252","","133","20200111221128"
"9117","Haidershofen","6581260","","121","20200111221129"
"9118","Opponitz","6581262","","131","20200111221130"
"9119","Seitenstetten","6581264","","121","20200111221131"
"9120","Sonntagberg","6581341","","121","20200111221133"
"9121","Strengberg","6581345","","121","20200111221134"
"9122","Viehdorf","6581353","","121","20200111221135"
"9123","Weistrach","6581365","","121","20200111221136"
"9124","Winklarn","6581370","","170","20200111221137"
"9125","Wolfsbach","6581372","","121","20200111221138"
"9126","Ybbsitz","6581376","","130","20200111221139"
"9127","Zeillern","6581377","","121","20200111221140"
"9128","Eggenburg","6581443","","121","20200111221142"
"9129","Geras","6581446","","150","20200111221143"
"9130","Japons","6581468","","129","20200111221144"
"9131","Langau","6581473","","137","20200111221146"
"9132","Meiseldorf","6581477","","121","20200111221147"
"9133","Pernegg","6581480","","121","20200111221149"
"9134","Röhrenbach","6581483","","121","20200111221150"
"9135","Röschitz","6581489","","155","20200111221151"
"9136","Sigmundsherberg","6581491","","121","20200111221152"
"9137","Weitersfeld","6581494","","121","20200111221153"
"9138","Altendorf","6581504","","267","20200111221154"
"9139","Breitenau","6581506","","221","20200111221156"
"9140","Buchbach","6581545","","308","20200111221157"
"9141","Edlitz","6581559","","129","20200111221159"
"9142","Enzenreith","6581575","","121","20200111221200"
"9143","Gloggnitz","6581586","","132","20200111221201"
"9144","Grimmenstein","6581587","","121","20200111221202"
"9145","Mönichkirchen","6581599","","121","20200111221203"
"9146","Neunkirchen","6581612","","298","20200706145902"
"9147","Otterthal","6581619","","121","20200111221205"
"9148","Payerbach","6581623","","121","20200111221207"
"9149","Pitten","6581690","","210","20200127015813"
"9150","Prigglitz","6581694","","132","20200111221209"
"9151","Schottwien","6581698","","121","20200111221210"
"9152","Schrattenbach","6581700","","121","20200111221211"
"9153","Seebenstein","6581702","","121","20200111221212"
"9154","Semmering","6581703","","180","20200111221213"
"9155","Ternitz","6581705","","130","20200111221214"
"9156","Thomasberg","6581721","","121","20200111221215"
"9157","Trattenbach","6581723","","121","20200111221216"
"9158","Wartmannstetten","6581724","","121","20200111221217"
"9159","Willendorf","6581725","","121","20200111221218"
"9160","Würflach","6581727","","121","20200111221219"
"9161","Zöbern","6581732","","121","20200111221220"
"9162","Altlengbach","6581737","","121","20200111221221"
"9163","Asperhofen","6581739","","121","20200111221222"
"9164","Böheimkirchen","6581748","","121","20200111221223"
"9165","Eichgraben","6581749","","121","20200111221225"
"9166","Frankenfels","6581847","","134","20200111221226"
"9167","Gablitz","6581849","","130","20200111221227"
"9168","Gerersdorf","6581850","","121","20200111221228"
"9169","Hafnerbach","6581851","","121","20200111221229"
"9170","Haunoldstein","6581853","","121","20200111221230"
"9171","Herzogenburg","6581854","","121","20200111221231"
"9172","Karlstetten","6581857","","121","20200111221232"
"9173","Kirchstetten","6581860","","121","20200111221233"
"9174","Loich","6581861","","121","20200111221234"
"9175","Mauerbach","6581862","","121","20200111221235"
"9176","Michelbach","6581864","","216","20200111221236"
"9177","Neidling","6581866","","121","20200111221237"
"9178","Neulengbach","6581867","","121","20200111221238"
"9179","Perschling","6581869","","210","20200127015829"
"9180","Pressbaum","6581871","","121","20200111221241"
"9181","Prinzersdorf","6581872","","121","20200111221242"
"9182","Purkersdorf","6581875","","121","20200111221243"
"9183","Pyhra","6581881","","121","20200111221244"
"9184","Statzendorf","6581891","","121","20200111221245"
"9185","Stössing","6581893","","121","20200111221246"
"9186","Traismauer","6581894","","121","20200111221247"
"9187","Tullnerbach","6581896","","121","20200111221249"
"9188","Weinburg","6581901","","159","20200111221250"
"9189","Wilhelmsburg","6581905","","247","20200111221251"
"9190","Wölbling","6581910","","121","20200111221252"
"9191","Wolfsgraben","6581912","","121","20200111221253"
"9192","Emesa","6582490","","2079","20200618133439"
"9193","Rotwild","6589272","","308","20200101061331"
"9194","Buchenland","6589843","","326","20190921085552"
"9195","Altlichtenwarth","6590625","","121","20200111221304"
"9196","Bernhardsthal","6590626","","121","20200111221305"
"9197","Bockfließ","6590628","","133","20200111221306"
"9198","Drasenhofen","6590629","","121","20200111221307"
"9199","Fallbach","6590632","","121","20200111221308"
"9200","Gaubitsch","6590636","","121","20200111221309"
"9201","Gaweinstal","6590639","","121","20200111221310"
"9202","Gnadendorf","6590642","","121","20200111221311"
"9203","Großebersdorf","6590643","","121","20200111221312"
"9204","Großengersdorf","6590644","","121","20200111221313"
"9205","Großharras","6590645","","134","20200111221314"
"9206","Großkrut","6590648","","121","20200111221315"
"9207","Hausbrunn","6590649","","145","20200111221316"
"9208","Herrnbaumgarten","6590650","","121","20200111221317"
"9209","Hochleithen","6590651","","121","20200111221319"
"9210","Kreuttal","6590653","","121","20200111221320"
"9211","Kreuzstetten","6590654","","121","20200111221321"
"9212","Ladendorf","6590655","","121","20200111221322"
"9213","Mistelbach","6590657","","162","20200111221323"
"9214","Niederleis","6590658","","133","20200111221324"
"9215","Ottenthal","6590660","","121","20200111221325"
"9216","Pillichsdorf","6590662","","121","20200111221327"
"9217","Poysdorf","6595238","","121","20200111221336"
"9218","Rabensburg","6595240","","121","20200111221337"
"9219","Schrattenberg","6595243","","121","20200111221338"
"9220","Staatz","6595245","","129","20200111221339"
"9221","Stronsdorf","6595247","","121","20200111221340"
"9222","Unterstinkenbrunn","6595248","","121","20200111221341"
"9223","Wildendürnbach","6595252","","121","20200111221342"
"9224","Wilfersdorf","6595255","","121","20200111221343"
"9225","Ebergassing","6595264","","121","20200111221344"
"9226","Fischamend","6595267","","121","20200111221345"
"9227","Himberg","6595270","","121","20200111221346"
"9228","Höflein","6595272","","121","20200111221347"
"9229","Hundsheim","6595274","","121","20200111221348"
"9230","Lanzendorf","6595276","","121","20200111221350"
"9231","Leopoldsdorf","6595278","","121","20200111221351"
"9232","Moosbrunn","6595283","","121","20200111221352"
"9233","Prellenkirchen","6595285","","121","20200111221353"
"9234","Rauchenwarth","6595286","","121","20200111221354"
"9235","Rohrau","6595287","","121","20200111221355"
"9236","Scharndorf","6595289","","121","20200111221356"
"9237","Schwadorf","6595292","","121","20200111221357"
"9238","Schwechat","6595295","","210","20200127015931"
"9239","Sommerein","6595299","","177","20200111221359"
"9240","Wolfsthal","6595301","","121","20200111221400"
"9241","Zwölfaxing","6595304","","121","20200111221401"
"9242","Bisamberg","6595305","","121","20200111221403"
"9243","Ernstbrunn","6595306","","121","20200111221404"
"9244","Großrußbach","6596112","","121","20200111221405"
"9245","Hagenbrunn","6596114","","121","20200111221407"
"9246","Harmannsdorf","6596115","","121","20200111221408"
"9247","Hausleiten","6596116","","121","20200111221409"
"9248","Korneuburg","6596117","","121","20200111221410"
"9249","Langenzersdorf","6596118","","121","20200111221411"
"9250","Leitzersdorf","6596119","","121","20200111221412"
"9251","Leobendorf","6596120","","121","20200111221413"
"9252","Niederhollabrunn","6596124","","121","20200111221414"
"9253","Rußbach","6596125","","121","20200111221415"
"9254","Sierndorf","6596127","","121","20200111221416"
"9255","Spillern","6596128","","121","20200111221418"
"9256","Stetten","6596132","","459","20200111221419"
"9257","Stockerau","6596133","","121","20200111221421"
"9258","Bischofstetten","6596134","","121","20200111221422"
"9259","Blindenmarkt","6596137","","121","20200111221423"
"9260","Dorfstetten","6596138","","121","20200111221424"
"9261","Dunkelsteinerwald","6596139","","211","20200113054200"
"9262","Erlauf","6596141","","210","20200127015948"
"9263","Hürm","6596143","","121","20200111221428"
"9264","Kilb","6596144","","121","20200111221429"
"9265","Krummnußbaum","6596147","","121","20200111221430"
"9266","Leiben","6596148","","121","20200111221431"
"9267","Loosdorf","6596149","","121","20200111221432"
"9268","Nöchling","6596151","","121","20200111221433"
"9269","Petzenkirchen","6596152","","121","20200111221435"
"9270","Pöchlarn","6596154","","121","20200111221436"
"9271","Pöggstall","6596155","","121","20200111221437"
"9272","Doppelkopf","6596757","","632","20191221162940"
"9273","Doko","6597315","","177","20190930105234"
"9274","Amiland","6597849","","319","20191018060956"
"9275","Vakzin","6603727","","133","20191011061317"
"9276","Sternenkind","6604271","","189","20180401031343"
"9277","Bulimielernen","6604329","","976","20191001154009"
"9278","Tripel","6615051","","332","20191018062435"
"9279","Grundgebirge","6618000","","366","20191018062634"
"9280","Raxendorf","6618769","","121","20200111221644"
"9281","Ruprechtshofen","6618775","","121","20200111221645"
"9282","Schollach","6618782","","121","20200111221646"
"9283","Texingtal","6618783","","121","20200111221647"
"9284","Yspertal","6618785","","121","20200111221648"
"9285","Annaberg","6618792","","192","20200111221649"
"9286","Eschenau","6618793","","121","20200111221650"
"9287","Hainfeld","6618794","","183","20200111221651"
"9288","Hohenberg","6618815","","180","20200111221652"
"9289","Kaumberg","6618817","","121","20200111221654"
"9290","Kleinzell","6618818","","121","20200111221655"
"9291","Lilienfeld","6618819","","121","20200111221656"
"9292","Ramsau","6618821","","121","20200111221657"
"9293","Traisen","6618823","","272","20200127020240"
"9294","Türnitz","6618824","","220","20200127020242"
"9295","Dietmanns","6618827","","132","20200111221701"
"9296","Dobersberg","6618828","","121","20200111221702"
"9297","Gastern","6618831","","121","20200111221703"
"9298","Kautzen","6618832","","121","20200111221704"
"9299","Thaya","6618855","","210","20200127020246"
"9300","Windigsteig","6618861","","121","20200111221706"
"9301","Ebenfurth","6619351","","121","20200111221719"
"9302","Eggendorf","6619354","","121","20200111221720"
"9303","Felixdorf","6619357","","121","20200111221721"
"9304","Gutenstein","6619359","","121","20200111221722"
"9305","Hochwolkersdorf","6619360","","121","20200111221723"
"9306","Hollenthon","6619363","","121","20200111221724"
"9307","Lanzenkirchen","6619364","","121","20200111221725"
"9308","Lichtenegg","6619366","","177","20200111221727"
"9309","Lichtenwörth","6619367","","121","20200111221727"
"9310","Miesenbach","6619368","","121","20200111221729"
"9311","Muggendorf","6619370","","121","20200111221730"
"9312","Pernitz","6619371","","130","20200111221731"
"9313","Schwarzenbach","6619374","","259","20200111221732"
"9314","Sollenau","6619381","","121","20200111221733"
"9315","Theresienfeld","6619383","","121","20200111221735"
"9316","Waidmannsfeld","6619387","","121","20200111221739"
"9317","Waldegg","6619389","","121","20200111221740"
"9318","Walpersbach","6619390","","121","20200111221742"
"9319","Wiesmath","6619393","","121","20200111221743"
"9320","Zillingdorf","6619394","","121","20200111221744"
"9321","Eggern","6619396","","121","20200111221745"
"9322","Eisgarn","6619397","","121","20200111221746"
"9323","Großdietmanns","6619398","","137","20200111221747"
"9324","Großschönau","6619403","","169","20200111221748"
"9325","Haugschlag","6619405","","121","20200111221749"
"9326","Heidenreichstein","6619406","","121","20200111221751"
"9327","Hirschbach","6619409","","170","20200111221752"
"9328","Hoheneich","6619410","","121","20200111221753"
"9329","Litschau","6619411","","121","20200111221754"
"9330","Reingers","6619412","","131","20200111221755"
"9331","Schrems","6619413","","130","20200111221756"
"9332","Waldenstein","6619414","","121","20200111221757"
"9333","Weitra","6619416","","121","20200111221759"
"9334","Gaming","6619417","","421","20200115062340"
"9335","Gresten","6619418","","121","20200111221801"
"9336","Puchenstuben","6619419","","121","20200111221802"
"9337","Randegg","6619420","","121","20200111221803"
"9338","Reinsberg","6619422","","169","20200111221804"
"9339","Scheibbs","6619423","","131","20200111221805"
"9340","Wieselburg","6619424","","121","20200111221806"
"9341","Wolfpassing","6619425","","121","20200111221807"
"9342","Göllersdorf","6619428","","121","20200111221809"
"9343","Grabern","6619429","","178","20200306072315"
"9344","Guntersdorf","6619430","","121","20200111221811"
"9345","Hadres","6619431","","129","20200111221812"
"9346","Haugsdorf","6619432","","121","20200111221813"
"9347","Heldenberg","6619433","","121","20200111221814"
"9348","Hollabrunn","6619434","","181","20200111221815"
"9349","Mailberg","6619435","","121","20200111221817"
"9350","Maissau","6619436","","121","20200111221818"
"9351","Pernersdorf","6619437","","121","20200111221819"
"9352","Pulkau","6619439","","210","20200127020330"
"9353","Ravelsbach","6619440","","121","20200111221821"
"9354","Retz","6619441","","127","20200111221822"
"9355","Retzbach","6619442","","121","20200111221823"
"9356","Schrattenthal","6619443","","121","20200111221825"
"9357","Wullersdorf","6619444","","121","20200111221826"
"9358","Zellerndorf","6619445","","121","20200111221827"
"9359","Ziersdorf","6619447","","121","20200111221828"
"9360","Balkonien","6620266","","1742","20191005234241"
"9361","Einkorn","6621969","","302","20191017053229"
"9362","Scherenfernrohr","6622590","","420","20190513164356"
"9363","Admont","6625342","","114","20200111221938"
"9364","Altaussee","6625343","","114","20200111221940"
"9365","Ardning","6625345","","114","20200111221941"
"9366","Lassing","6625347","","114","20200111221942"
"9367","Liezen","6625348","","114","20200111221943"
"9368","Rottenmann","6625349","","114","20200111221944"
"9369","Selzthal","6625350","","114","20200111221945"
